Location,Unit,Disturbance,Transect,Plot,Spcode,Condition,DBH (cm)
Crawford Notch State Park,NA,C,2,55,FAGR,1,6.6
Crawford Notch State Park,NA,C,2,65,FAGR,1,3.9
Crawford Notch State Park,NA,C,2,65,FAGR,1,10.3
Crawford Notch State Park,NA,C,2,65,FAGR,1,7.5
Crawford Notch State Park,NA,C,2,65,FAGR,1,12.1
Crawford Notch State Park,NA,C,2,65,ACSA,1,17.1
Crawford Notch State Park,NA,C,2,65,OSVI,1,6.6
Crawford Notch State Park,NA,C,2,65,ACSA,1,10.3
Crawford Notch State Park,NA,C,2,65,ACSA,1,29.5
Crawford Notch State Park,NA,C,2,65,OSVI,1,3.7
Crawford Notch State Park,NA,C,2,65,FAGR,1,2.3
Crawford Notch State Park,NA,C,2,65,FAGR,1,12.2
Crawford Notch State Park,NA,C,2,65,FAGR,1,2.2
Crawford Notch State Park,NA,C,2,75,FRAM,1,26.5
Crawford Notch State Park,NA,C,2,75,FAGR,1,13
Crawford Notch State Park,NA,C,2,75,FAGR,1,5.9
Crawford Notch State Park,NA,C,2,75,FAGR,1,10.9
Crawford Notch State Park,NA,C,2,75,FAGR,1,9.5
Crawford Notch State Park,NA,C,2,75,FAGR,1,3.5
Crawford Notch State Park,NA,C,2,85,FAGR,1,6.5
Crawford Notch State Park,NA,C,2,85,OSVI,1,6
Crawford Notch State Park,NA,C,2,85,ACSA,1,31
Crawford Notch State Park,NA,C,2,85,ACSA,1,20.5
Crawford Notch State Park,NA,C,2,85,OSVI,1,3.5
Crawford Notch State Park,NA,C,2,85,ACSA,1,21.8
Crawford Notch State Park,NA,C,2,85,OSVI,1,6
Crawford Notch State Park,NA,C,2,85,OSVI,1,3.6
Crawford Notch State Park,NA,C,2,85,ACSA,1,31.7
Crawford Notch State Park,NA,C,2,85,ACSA,1,7.9
Hogsback (Blueberry Mountain),12/2,C,1,15,ACSA,1,65.8
Hogsback (Blueberry Mountain),12/2,C,1,15,ACSA,1,21.8
Hogsback (Blueberry Mountain),12/2,C,1,15,FAGR,1,2.7
Hogsback (Blueberry Mountain),12/2,C,1,15,FAGR,1,2
Hogsback (Blueberry Mountain),12/2,C,1,15,FAGR,1,2.3
Hogsback (Blueberry Mountain),12/2,C,1,15,FAGR,1,2
Hogsback (Blueberry Mountain),12/2,C,1,15,FAGR,1,2.1
Hogsback (Blueberry Mountain),12/2,C,1,15,FAGR,1,2.4
Hogsback (Blueberry Mountain),12/2,C,1,15,FAGR,1,2.8
Hogsback (Blueberry Mountain),12/2,C,1,15,FAGR,1,9
Hogsback (Blueberry Mountain),12/2,C,1,15,FAGR,1,2.6
Hogsback (Blueberry Mountain),12/2,C,1,15,FAGR,1,2.2
Hogsback (Blueberry Mountain),12/2,C,1,15,FAGR,1,8.6
Hogsback (Blueberry Mountain),12/2,C,1,15,FAGR,1,4.5
Hogsback (Blueberry Mountain),12/2,C,1,15,FAGR,1,2
Hogsback (Blueberry Mountain),12/2,C,1,15,FAGR,1,2
Hogsback (Blueberry Mountain),12/2,C,1,15,FAGR,1,2.2
Hogsback (Blueberry Mountain),12/2,C,1,15,FAGR,1,2.4
Hogsback (Blueberry Mountain),12/2,C,1,15,FAGR,1,3
Hogsback (Blueberry Mountain),12/2,C,1,15,FAGR,1,2
Hogsback (Blueberry Mountain),12/2,C,1,25,FAGR,1,2
Hogsback (Blueberry Mountain),12/2,C,1,25,FAGR,1,2.7
Hogsback (Blueberry Mountain),12/2,C,1,25,FAGR,1,2.3
Hogsback (Blueberry Mountain),12/2,C,1,25,FAGR,1,3.5
Hogsback (Blueberry Mountain),12/2,C,1,25,FAGR,1,2.5
Hogsback (Blueberry Mountain),12/2,C,1,25,FAGR,1,5.1
Hogsback (Blueberry Mountain),12/2,C,1,25,FAGR,1,2.2
Hogsback (Blueberry Mountain),12/2,C,1,35,FAGR,1,2
Hogsback (Blueberry Mountain),12/2,C,1,35,FAGR,1,2.3
Hogsback (Blueberry Mountain),12/2,C,1,35,FAGR,1,16.4
Hogsback (Blueberry Mountain),12/2,C,1,35,FAGR,1,2.2
Hogsback (Blueberry Mountain),12/2,C,1,35,FAGR,1,3.3
Hogsback (Blueberry Mountain),12/2,C,1,35,FAGR,1,2.1
Hogsback (Blueberry Mountain),12/2,C,1,35,FAGR,1,2.2
Hogsback (Blueberry Mountain),12/2,C,1,35,FAGR,1,3.4
Hogsback (Blueberry Mountain),12/2,C,1,35,FAGR,1,2.8
Hogsback (Blueberry Mountain),12/2,C,1,35,FAGR,1,3.2
Hogsback (Blueberry Mountain),12/2,C,1,35,ACPE,1,2
Hogsback (Blueberry Mountain),12/2,C,1,35,FAGR,1,13.6
Hogsback (Blueberry Mountain),12/2,C,1,35,FAGR,1,9.5
Hogsback (Blueberry Mountain),12/2,C,1,35,FAGR,1,4.1
Hogsback (Blueberry Mountain),12/2,C,1,35,QURU,1,72.2
Hogsback (Blueberry Mountain),12/2,C,1,35,BEAL,1,15.3
Hogsback (Blueberry Mountain),12/2,C,1,35,FAGR,1,4.1
Hogsback (Blueberry Mountain),12/2,C,1,45,FAGR,1,8.3
Hogsback (Blueberry Mountain),12/2,C,1,45,OSVI,1,12.2
Hogsback (Blueberry Mountain),12/2,C,1,45,OSVI,1,11.5
Hogsback (Blueberry Mountain),12/2,C,1,45,FAGR,1,11.6
Hogsback (Blueberry Mountain),12/2,C,1,45,FAGR,1,6.7
Hogsback (Blueberry Mountain),12/2,C,1,45,FAGR,1,2.1
Hogsback (Blueberry Mountain),12/2,C,1,45,FAGR,1,2.3
Hogsback (Blueberry Mountain),12/2,C,1,45,FAGR,1,2.8
Hogsback (Blueberry Mountain),12/2,C,1,45,ACSA,1,33.3
Hogsback (Blueberry Mountain),12/2,C,1,45,FAGR,1,2.3
Hogsback (Blueberry Mountain),12/2,C,1,45,FAGR,1,2.4
Hogsback (Blueberry Mountain),12/2,C,1,45,FAGR,1,2.1
Hogsback (Blueberry Mountain),12/2,C,1,45,FAGR,1,3.2
Hogsback (Blueberry Mountain),12/2,C,1,45,FAGR,1,30.3
Hogsback (Blueberry Mountain),12/2,C,1,45,FAGR,1,7.1
Hogsback (Blueberry Mountain),12/2,C,1,45,FAGR,1,7.2
Hogsback (Blueberry Mountain),12/2,C,1,5,FAGR,1,2
Hogsback (Blueberry Mountain),12/2,C,1,5,FAGR,1,3
Hogsback (Blueberry Mountain),12/2,C,1,5,FAGR,1,2.3
Hogsback (Blueberry Mountain),12/2,C,1,5,FAGR,1,3.3
Hogsback (Blueberry Mountain),12/2,C,1,5,FAGR,1,4.9
Hogsback (Blueberry Mountain),12/2,C,1,5,FAGR,1,7.9
Hogsback (Blueberry Mountain),12/2,C,2,15,FAGR,1,5.7
Hogsback (Blueberry Mountain),12/2,C,2,15,FAGR,1,4.5
Hogsback (Blueberry Mountain),12/2,C,2,15,ACPE,1,2.8
Hogsback (Blueberry Mountain),12/2,C,2,15,ACPE,1,8.7
Hogsback (Blueberry Mountain),12/2,C,2,15,ACPE,1,4.3
Hogsback (Blueberry Mountain),12/2,C,2,15,ACPE,1,2.5
Hogsback (Blueberry Mountain),12/2,C,2,15,FAGR,1,4.3
Hogsback (Blueberry Mountain),12/2,C,2,15,QURU,1,41.1
Hogsback (Blueberry Mountain),12/2,C,2,15,QURU,1,42.9
Hogsback (Blueberry Mountain),12/2,C,2,15,FAGR,1,2.1
Hogsback (Blueberry Mountain),12/2,C,2,15,FAGR,1,2.6
Hogsback (Blueberry Mountain),12/2,C,2,15,FAGR,1,12.4
Hogsback (Blueberry Mountain),12/2,C,2,15,FAGR,1,16
Hogsback (Blueberry Mountain),12/2,C,2,15,FAGR,1,4.9
Hogsback (Blueberry Mountain),12/2,C,2,15,FAGR,1,3
Hogsback (Blueberry Mountain),12/2,C,2,15,FAGR,1,2.9
Hogsback (Blueberry Mountain),12/2,C,2,25,FAGR,1,17.5
Hogsback (Blueberry Mountain),12/2,C,2,25,BEAL,1,10.8
Hogsback (Blueberry Mountain),12/2,C,2,25,FAGR,1,2.8
Hogsback (Blueberry Mountain),12/2,C,2,25,FAGR,1,3.1
Hogsback (Blueberry Mountain),12/2,C,2,25,FAGR,1,9.1
Hogsback (Blueberry Mountain),12/2,C,2,25,ACPE,1,3.3
Hogsback (Blueberry Mountain),12/2,C,2,25,FAGR,1,4.9
Hogsback (Blueberry Mountain),12/2,C,2,25,BEAL,1,5.6
Hogsback (Blueberry Mountain),12/2,C,2,25,ACPE,1,4.6
Hogsback (Blueberry Mountain),12/2,C,2,25,ACPE,1,7.4
Hogsback (Blueberry Mountain),12/2,C,2,25,QURU,1,50.3
Hogsback (Blueberry Mountain),12/2,C,2,25,FAGR,1,2.5
Hogsback (Blueberry Mountain),12/2,C,2,25,FAGR,1,2.9
Hogsback (Blueberry Mountain),12/2,C,2,25,BEAL,1,11
Hogsback (Blueberry Mountain),12/2,C,2,35,FAGR,1,20.3
Hogsback (Blueberry Mountain),12/3,C,2,35,FAGR,1,8.3
Hogsback (Blueberry Mountain),12/4,C,2,35,BEAL,1,4.2
Hogsback (Blueberry Mountain),12/5,C,2,35,BEAL,1,5
Hogsback (Blueberry Mountain),12/6,C,2,35,BEAL,1,5.9
Hogsback (Blueberry Mountain),12/7,C,2,35,BEAL,1,2.9
Hogsback (Blueberry Mountain),12/8,C,2,35,BEAL,1,5.6
Hogsback (Blueberry Mountain),12/9,C,2,35,ACSA,1,7.3
Hogsback (Blueberry Mountain),12/10,C,2,35,ACSA,1,4.4
Hogsback (Blueberry Mountain),12/11,C,2,35,FAGR,1,13.6
Hogsback (Blueberry Mountain),12/2,C,2,45,FAGR,1,10.1
Hogsback (Blueberry Mountain),12/2,C,2,45,FAGR,1,3.5
Hogsback (Blueberry Mountain),12/2,C,2,45,FAGR,1,9.1
Hogsback (Blueberry Mountain),12/2,C,2,45,FAGR,1,7.4
Hogsback (Blueberry Mountain),12/2,C,2,45,BEAL,1,3.3
Hogsback (Blueberry Mountain),12/2,C,2,45,FAGR,1,8.4
Hogsback (Blueberry Mountain),12/2,C,2,45,FAGR,1,10.5
Hogsback (Blueberry Mountain),12/2,C,2,45,FAGR,1,9.9
Hogsback (Blueberry Mountain),12/2,C,2,45,FAGR,1,10.1
Hogsback (Blueberry Mountain),12/2,C,2,45,FAGR,1,7
Hogsback (Blueberry Mountain),12/2,C,2,45,FAGR,1,2.4
Hogsback (Blueberry Mountain),12/2,C,2,45,FAGR,1,7.3
Hogsback (Blueberry Mountain),12/2,C,2,45,ACPE,1,5
Hogsback (Blueberry Mountain),12/2,C,2,45,QURU,1,55.2
Hogsback (Blueberry Mountain),12/2,C,2,45,FAGR,0,10.6
Hogsback (Blueberry Mountain),12/2,C,2,45,FAGR,0,4.9
Hogsback (Blueberry Mountain),12/2,C,2,45,FAGR,1,20.9
Hogsback (Blueberry Mountain),12/2,C,2,45,FAGR,1,4.9
Hogsback (Blueberry Mountain),12/2,C,2,45,ACPE,1,9.7
Hogsback (Blueberry Mountain),12/2,C,2,45,ACPE,1,10
Hogsback (Blueberry Mountain),12/2,C,2,45,FAGR,1,2.3
Hogsback (Blueberry Mountain),12/2,C,2,45,FAGR,1,3.8
Hogsback (Blueberry Mountain),12/2,C,2,5,FAGR,1,24.1
Hogsback (Blueberry Mountain),12/2,C,2,5,FAGR,1,3.3
Hogsback (Blueberry Mountain),12/2,C,2,5,FAGR,1,4.8
Hogsback (Blueberry Mountain),12/2,C,2,5,FAGR,1,3
Hogsback (Blueberry Mountain),12/2,C,2,5,FAGR,1,2.6
Hogsback (Blueberry Mountain),12/2,C,3,15,BEAL,1,2.5
Hogsback (Blueberry Mountain),12/2,C,3,15,BEAL,1,2.5
Hogsback (Blueberry Mountain),12/2,C,3,15,FAGR,1,5.9
Hogsback (Blueberry Mountain),12/2,C,3,15,BEAL,1,3.1
Hogsback (Blueberry Mountain),12/2,C,3,15,FAGR,1,8.7
Hogsback (Blueberry Mountain),12/2,C,3,15,FAGR,1,2.7
Hogsback (Blueberry Mountain),12/2,C,3,15,BEAL,1,3.3
Hogsback (Blueberry Mountain),12/2,C,3,15,BEAL,1,2.4
Hogsback (Blueberry Mountain),12/2,C,3,15,OSVI,1,4.5
Hogsback (Blueberry Mountain),12/2,C,3,25,FAGR,1,2
Hogsback (Blueberry Mountain),12/2,C,3,25,BEAL,1,2.1
Hogsback (Blueberry Mountain),12/2,C,3,25,BEAL,1,12.8
Hogsback (Blueberry Mountain),12/2,C,3,25,ACRU,1,2.3
Hogsback (Blueberry Mountain),12/2,C,3,25,FAGR,1,2.1
Hogsback (Blueberry Mountain),12/2,C,3,25,FAGR,1,2.2
Hogsback (Blueberry Mountain),12/2,C,3,25,FAGR,1,2.1
Hogsback (Blueberry Mountain),12/2,C,3,25,FAGR,1,3
Hogsback (Blueberry Mountain),12/2,C,3,25,FAGR,1,2.5
Hogsback (Blueberry Mountain),12/2,C,3,25,FAGR,1,2.1
Hogsback (Blueberry Mountain),12/2,C,3,25,FAGR,1,3.1
Hogsback (Blueberry Mountain),12/2,C,3,25,FAGR,1,4.3
Hogsback (Blueberry Mountain),12/2,C,3,25,FAGR,1,4.7
Hogsback (Blueberry Mountain),12/2,C,3,25,FAGR,1,2
Hogsback (Blueberry Mountain),12/2,C,3,35,FAGR,1,12.4
Hogsback (Blueberry Mountain),12/2,C,3,35,FAGR,1,2
Hogsback (Blueberry Mountain),12/2,C,3,35,ACPE,1,4.4
Hogsback (Blueberry Mountain),12/2,C,3,35,ACPE,1,2.6
Hogsback (Blueberry Mountain),12/2,C,3,35,ACPE,1,2
Hogsback (Blueberry Mountain),12/2,C,3,35,ACPE,1,2.6
Hogsback (Blueberry Mountain),12/2,C,3,35,FAGR,1,2.6
Hogsback (Blueberry Mountain),12/2,C,3,35,FAGR,1,2.9
Hogsback (Blueberry Mountain),12/2,C,3,35,QURU,1,43.1
Hogsback (Blueberry Mountain),12/2,C,3,35,ACPE,1,4.9
Hogsback (Blueberry Mountain),12/2,C,3,35,ACPE,1,2.1
Hogsback (Blueberry Mountain),12/2,C,3,35,ACPE,1,3.2
Hogsback (Blueberry Mountain),12/2,C,3,35,FAGR,1,2.3
Hogsback (Blueberry Mountain),12/2,C,3,35,FAGR,1,2.8
Hogsback (Blueberry Mountain),12/2,C,3,35,FAGR,1,2.5
Hogsback (Blueberry Mountain),12/2,C,3,35,FAGR,1,2.2
Hogsback (Blueberry Mountain),12/2,C,3,35,FAGR,1,2.9
Hogsback (Blueberry Mountain),12/2,C,3,35,FAGR,1,2.2
Hogsback (Blueberry Mountain),12/2,C,3,35,FAGR,1,2.2
Hogsback (Blueberry Mountain),12/2,C,3,35,BEAL,1,2.8
Hogsback (Blueberry Mountain),12/2,C,3,35,ACPE,1,2.2
Hogsback (Blueberry Mountain),12/2,C,3,35,ACPE,1,3
Hogsback (Blueberry Mountain),12/2,C,3,35,ACPE,1,2.9
Hogsback (Blueberry Mountain),12/2,C,3,35,FAGR,1,2.2
Hogsback (Blueberry Mountain),12/2,C,3,35,FAGR,1,2.2
Hogsback (Blueberry Mountain),12/2,C,3,35,ACRU,1,2.1
Hogsback (Blueberry Mountain),12/2,C,3,35,ACRU,1,5.1
Hogsback (Blueberry Mountain),12/2,C,3,35,ACRU,1,3.3
Hogsback (Blueberry Mountain),12/2,C,3,35,ACRU,1,4.3
Hogsback (Blueberry Mountain),12/2,C,3,35,ACRU,1,3.1
Hogsback (Blueberry Mountain),12/2,C,3,45,FAGR,1,20.5
Hogsback (Blueberry Mountain),12/2,C,3,45,FAGR,1,8.9
Hogsback (Blueberry Mountain),12/2,C,3,45,FAGR,1,2.5
Hogsback (Blueberry Mountain),12/2,C,3,45,FAGR,1,6
Hogsback (Blueberry Mountain),12/2,C,3,5,FAGR,1,45.3
Hogsback (Blueberry Mountain),12/2,C,3,5,FAGR,1,22
Hogsback (Blueberry Mountain),12/2,C,3,5,FAGR,1,10.4
Hogsback (Blueberry Mountain),12/2,C,3,5,FAGR,1,4.5
Hogsback (Blueberry Mountain),12/2,C,3,5,FAGR,1,36.2
Hogsback (Blueberry Mountain),12/2,C,3,5,FAGR,1,7.9
Hogsback (Blueberry Mountain),12/2,C,3,5,FAGR,1,6.8
Hogsback (Blueberry Mountain),12/2,C,4,15,FAGR,1,3.4
Hogsback (Blueberry Mountain),12/2,C,4,15,FAGR,1,7.8
Hogsback (Blueberry Mountain),12/2,C,4,15,FAGR,1,7.8
Hogsback (Blueberry Mountain),12/2,C,4,15,FAGR,1,4.1
Hogsback (Blueberry Mountain),12/2,C,4,15,FAGR,1,4.5
Hogsback (Blueberry Mountain),12/2,C,4,15,FAGR,1,3
Hogsback (Blueberry Mountain),12/2,C,4,15,FAGR,1,2.5
Hogsback (Blueberry Mountain),12/2,C,4,15,FAGR,1,3.7
Hogsback (Blueberry Mountain),12/2,C,4,15,FAGR,1,2.5
Hogsback (Blueberry Mountain),12/2,C,4,15,FAGR,1,2
Hogsback (Blueberry Mountain),12/2,C,4,15,FAGR,1,2.4
Hogsback (Blueberry Mountain),12/2,C,4,15,FAGR,1,2.9
Hogsback (Blueberry Mountain),12/2,C,4,15,FAGR,1,4
Hogsback (Blueberry Mountain),12/2,C,4,15,FAGR,1,2.8
Hogsback (Blueberry Mountain),12/2,C,4,15,FAGR,1,9.8
Hogsback (Blueberry Mountain),12/2,C,4,15,FAGR,1,12.7
Hogsback (Blueberry Mountain),12/2,C,4,15,FAGR,1,2.8
Hogsback (Blueberry Mountain),12/2,C,4,15,FAGR,1,10.7
Hogsback (Blueberry Mountain),12/2,C,4,15,FAGR,1,3.3
Hogsback (Blueberry Mountain),12/2,C,4,15,FAGR,1,2.5
Hogsback (Blueberry Mountain),12/2,C,4,15,FAGR,1,4.6
Hogsback (Blueberry Mountain),12/2,C,4,15,FAGR,1,23
Hogsback (Blueberry Mountain),12/2,C,4,15,FAGR,1,5.5
Hogsback (Blueberry Mountain),12/2,C,4,15,FAGR,1,34.4
Hogsback (Blueberry Mountain),12/2,C,4,15,FAGR,1,4.2
Hogsback (Blueberry Mountain),12/2,C,4,15,FAGR,1,2.5
Hogsback (Blueberry Mountain),12/2,C,4,15,FAGR,1,5
Hogsback (Blueberry Mountain),12/2,C,4,15,FAGR,1,4.5
Hogsback (Blueberry Mountain),12/2,C,4,15,FAGR,1,2.3
Hogsback (Blueberry Mountain),12/2,C,4,25,FAGR,1,2.5
Hogsback (Blueberry Mountain),12/2,C,4,25,FAGR,1,2
Hogsback (Blueberry Mountain),12/2,C,4,25,FAGR,1,2.3
Hogsback (Blueberry Mountain),12/2,C,4,25,FAGR,1,2
Hogsback (Blueberry Mountain),12/2,C,4,25,FAGR,1,2.8
Hogsback (Blueberry Mountain),12/2,C,4,25,FAGR,1,2.5
Hogsback (Blueberry Mountain),12/2,C,4,25,FAGR,1,2.4
Hogsback (Blueberry Mountain),12/2,C,4,25,FAGR,1,2.8
Hogsback (Blueberry Mountain),12/2,C,4,25,FAGR,1,2.8
Hogsback (Blueberry Mountain),12/2,C,4,25,FAGR,1,35.8
Hogsback (Blueberry Mountain),12/2,C,4,25,FAGR,1,2.1
Hogsback (Blueberry Mountain),12/2,C,4,25,FAGR,1,2.6
Hogsback (Blueberry Mountain),12/2,C,4,25,FAGR,1,3.2
Hogsback (Blueberry Mountain),12/2,C,4,25,FAGR,1,2.3
Hogsback (Blueberry Mountain),12/2,C,4,25,FAGR,1,2
Hogsback (Blueberry Mountain),12/2,C,4,25,FAGR,1,2.9
Hogsback (Blueberry Mountain),12/2,C,4,25,FAGR,1,2.5
Hogsback (Blueberry Mountain),12/2,C,4,25,FAGR,1,2.3
Hogsback (Blueberry Mountain),12/2,C,4,25,FAGR,1,2.5
Hogsback (Blueberry Mountain),12/2,C,4,25,FAGR,1,2
Hogsback (Blueberry Mountain),12/2,C,4,25,FAGR,1,2.2
Hogsback (Blueberry Mountain),12/2,C,4,25,FAGR,1,2.4
Hogsback (Blueberry Mountain),12/2,C,4,25,FAGR,1,2.5
Hogsback (Blueberry Mountain),12/2,C,4,25,FAGR,1,2
Hogsback (Blueberry Mountain),12/2,C,4,25,FAGR,1,2.9
Hogsback (Blueberry Mountain),12/2,C,4,25,FAGR,1,2.2
Hogsback (Blueberry Mountain),12/2,C,4,35,FAGR,1,20.2
Hogsback (Blueberry Mountain),12/2,C,4,35,FAGR,1,3.5
Hogsback (Blueberry Mountain),12/2,C,4,35,FAGR,1,2.5
Hogsback (Blueberry Mountain),12/2,C,4,35,QURU,1,39.9
Hogsback (Blueberry Mountain),12/2,C,4,35,FAGR,1,3.1
Hogsback (Blueberry Mountain),12/2,C,4,35,FAGR,1,2.2
Hogsback (Blueberry Mountain),12/2,C,4,35,FAGR,1,4.5
Hogsback (Blueberry Mountain),12/2,C,4,35,FAGR,1,9
Hogsback (Blueberry Mountain),12/2,C,4,35,FAGR,1,14.5
Hogsback (Blueberry Mountain),12/2,C,4,35,ACPE,1,2.5
Hogsback (Blueberry Mountain),12/2,C,4,35,ACPE,1,2
Hogsback (Blueberry Mountain),12/2,C,4,45,QURU,1,42.5
Hogsback (Blueberry Mountain),12/2,C,4,45,FAGR,1,5.1
Hogsback (Blueberry Mountain),12/2,C,4,45,FAGR,1,2.3
Hogsback (Blueberry Mountain),12/2,C,4,45,FAGR,1,5.3
Hogsback (Blueberry Mountain),12/2,C,4,45,FAGR,1,3.2
Hogsback (Blueberry Mountain),12/2,C,4,45,FAGR,1,2.4
Hogsback (Blueberry Mountain),12/2,C,4,45,FAGR,1,12.5
Hogsback (Blueberry Mountain),12/2,C,4,45,FAGR,1,7
Hogsback (Blueberry Mountain),12/2,C,4,45,FAGR,1,2
Hogsback (Blueberry Mountain),12/2,C,4,45,FAGR,1,3.3
Hogsback (Blueberry Mountain),12/2,C,4,5,FAGR,1,6.5
Hogsback (Blueberry Mountain),12/2,C,4,5,FAGR,1,9.4
Hogsback (Blueberry Mountain),12/2,C,4,5,FAGR,1,2.3
Hogsback (Blueberry Mountain),12/2,C,4,5,FAGR,1,2.1
Hogsback (Blueberry Mountain),12/2,C,4,5,TSCA,1,3.3
Hogsback (Blueberry Mountain),12/2,C,4,5,FAGR,1,3.1
Hogsback (Blueberry Mountain),12/2,C,4,5,TSCA,1,2.9
Hogsback (Blueberry Mountain),12/2,C,4,5,FAGR,1,3.2
Hogsback (Blueberry Mountain),12/2,C,4,5,FAGR,1,3.6
Hogsback (Blueberry Mountain),12/2,C,4,5,ACRU,1,43.3
Hogsback (Blueberry Mountain),12/2,C,4,5,FAGR,1,28.3
Hogsback (Blueberry Mountain),12/2,C,4,5,FAGR,1,4
Hogsback (Blueberry Mountain),12/2,C,4,5,TSCA,1,2.9
Hogsback (Blueberry Mountain),12/2,C,4,5,FAGR,1,16
Hogsback (Blueberry Mountain),12/2,C,4,5,FAGR,1,5.9
Hogsback (Blueberry Mountain),12/2,C,4,5,FAGR,1,4.3
Hogsback (Blueberry Mountain),12/2,C,4,5,FAGR,1,9.3
Hogsback (Blueberry Mountain),12/2,C,4,5,FAGR,1,41.4
Hogsback (Blueberry Mountain),12/2,C,4,5,FAGR,1,16.1
Hogsback (Blueberry Mountain),12/2,C,4,5,FAGR,1,3.6
Hogsback (Blueberry Mountain),12/2,C,4,5,FAGR,1,3
Hogsback (Blueberry Mountain),12/2,C,4,55,FAGR,1,2.2
Hogsback (Blueberry Mountain),12/2,C,4,55,FAGR,1,4.3
Hogsback (Blueberry Mountain),12/2,C,4,55,FAGR,1,2.2
Hogsback (Blueberry Mountain),12/2,C,4,55,FAGR,1,2.4
Hogsback (Blueberry Mountain),12/2,C,4,55,FAGR,1,2.8
Hogsback (Blueberry Mountain),12/2,C,4,55,FAGR,1,2.3
Hogsback (Blueberry Mountain),12/2,C,4,55,FAGR,1,3.7
Hogsback (Blueberry Mountain),12/2,C,4,55,ACPE,1,4.1
Hogsback (Blueberry Mountain),12/2,C,4,55,FAGR,1,5.1
Hogsback (Blueberry Mountain),12/2,C,4,55,ACPE,1,11.4
Hogsback (Blueberry Mountain),12/2,C,4,55,ACPE,1,2.6
Hogsback (Blueberry Mountain),12/2,C,4,55,FAGR,1,8.8
Hogsback (Blueberry Mountain),12/2,C,4,55,FAGR,1,7.9
Hogsback (Blueberry Mountain),12/2,C,4,55,FAGR,1,3.8
Hogsback (Blueberry Mountain),12/2,C,4,55,FAGR,1,2.6
Hogsback (Blueberry Mountain),12/2,C,4,65,FAGR,0,2.7
Hogsback (Blueberry Mountain),12/2,C,4,65,FAGR,1,3.3
Hogsback (Blueberry Mountain),12/2,C,4,65,FAGR,1,45.5
Hogsback (Blueberry Mountain),12/2,C,4,65,FAGR,1,14.3
Hogsback (Blueberry Mountain),12/2,C,4,65,FAGR,1,3.4
Hogsback (Blueberry Mountain),12/2,C,4,65,FAGR,1,2.5
Hogsback (Blueberry Mountain),12/2,C,4,65,FAGR,1,5.4
Hogsback (Blueberry Mountain),12/2,C,4,65,FAGR,1,10.2
Hogsback (Blueberry Mountain),12/2,C,4,65,FAGR,1,5.7
Hogsback (Blueberry Mountain),12/2,C,4,75,FAGR,1,18.4
Hogsback (Blueberry Mountain),12/2,C,4,75,QURU,1,56
Hogsback (Blueberry Mountain),12/2,C,4,75,FAGR,1,5
Hogsback (Blueberry Mountain),12/2,C,4,75,FAGR,1,5
Hogsback (Blueberry Mountain),12/2,C,4,75,ACPE,1,3.3
Hogsback (Blueberry Mountain),12/2,C,4,75,FAGR,1,9.8
Hogsback (Blueberry Mountain),12/2,C,4,75,FAGR,1,2.3
Hogsback (Blueberry Mountain),12/2,C,4,75,FAGR,1,3.7
Hogsback (Blueberry Mountain),12/2,C,4,75,ACRU,1,43.6
Hogsback (Blueberry Mountain),12/2,C,4,85,FAGR,1,10
Hogsback (Blueberry Mountain),12/2,C,4,85,FAGR,1,5.2
Hogsback (Blueberry Mountain),12/2,C,4,85,FAGR,1,3.6
Hogsback (Blueberry Mountain),12/2,C,4,85,FAGR,1,8.2
Hogsback (Blueberry Mountain),12/2,C,4,85,FAGR,1,21.8
Hogsback (Blueberry Mountain),12/2,C,4,85,FAGR,1,8.1
Hogsback (Blueberry Mountain),12/2,C,4,85,ACPE,1,9.4
Hogsback (Blueberry Mountain),12/2,C,4,85,ACPE,1,8.6
Hogsback (Blueberry Mountain),12/2,C,4,85,TSCA,1,2.2
Hogsback (Blueberry Mountain),12/2,C,4,85,FAGR,1,7.9
Hogsback (Blueberry Mountain),12/2,C,4,95,QURU,1,55.1
Hogsback (Blueberry Mountain),12/2,C,4,95,FAGR,1,13.8
Hogsback (Blueberry Mountain),12/2,C,4,95,FAGR,1,8.1
Hogsback (Blueberry Mountain),12/2,C,4,95,FAGR,1,7.9
Hogsback (Blueberry Mountain),12/2,C,4,95,ACPE,1,5.6
Hogsback (Blueberry Mountain),12/2,C,4,95,FAGR,1,18.5
Hogsback (Blueberry Mountain),12/2,C,4,95,FAGR,1,4.7
Hogsback (Blueberry Mountain),12/2,C,4,95,FAGR,1,6.4
Hogsback (Blueberry Mountain),12/2,C,4,95,FAGR,1,4.6
Hogsback (Blueberry Mountain),12/2,C,4,95,FAGR,1,4.8
Hogsback (Blueberry Mountain),12/2,C,4,95,FAGR,1,4.4
Hogsback (Blueberry Mountain),12/2,C,4,95,FAGR,1,5.5
Hogsback (Blueberry Mountain),12/2,C,4,95,FAGR,1,2.5
Hogsback (Blueberry Mountain),12/2,C,4,95,FAGR,1,2.3
Hogsback (Blueberry Mountain),12/2,C,4,95,ACPE,1,2.1
Hogsback (Blueberry Mountain),12/2,C,4,95,ACPE,1,2
Hogsback (Blueberry Mountain),12/2,C,4,95,ACPE,1,2.1
Hogsback (Blueberry Mountain),12/2,C,5,105,OSVI,1,10.4
Hogsback (Blueberry Mountain),12/2,C,5,105,QURU,1,72.2
